FRP,MOp,MOs,SSp-n,SSp-bfd,SSp-ll,SSp-m,SSp-ul,SSp-tr,SSs,GU,VISC,AUDd,AUDp,AUDv,VISal,VISam,VISl,VISp,VISpl,VISpm,ACAd,ACAv,PL,ILA,ORBl,ORBm,ORBvl,AId,AIp,AIv,RSPagl,RSPd,RSPv,PTLp,TEa,PERI,ECT,MOB,AOB,AON,TT,DP,PIR,NLOT,COAa,COAp,PAA,TR,CA1,CA2,CA3,DG,ENTl,ENTm,PAR,POST,PRE,SUBd,SUBv,CLA,EPd,EPv,LA,BLA,BMA,PA,CP,ACB,FS,OT,LSc,LSr,LSv,SF,AAA,CEA,IA,MEA,GPe,GPi,SI,MA,MS,NDB,TRS,BST,VAL,VM,VPL,VPM,VPMpc,SPFm,SPFp,SPA,PP,MGd,MGv,MGm,LGd,LP,PO,POL,AV,AMd,AMv,AD,LD,IMD,MD,SMT,PVT,PT,RE,RH,CM,CL,PF,RT,LGv,MH,LH,PVH,ARH,DMH,MEPO,MPO,PVp,PVpo,SBPV,AHN,MM,SUM,MPN,PMd,VMH,PH,LHA,LPO,RCH,STN,TU,SCs,ICc,ICd,ICe,SNr,VTA,RR,MRN,SCm,PAG,APN,MPT,NOT,NPC,CUN,RN,SNc,PPN,IPN,CLI,DR,NLL,PSV,PB,SOC,PCG,PG,PRNc,SUT,TRN,V,CS,NI,PRNr,DCO,VCO,NTS,SPVC,SPVI,SPVO,VII,AMB,GRN,IO,IRN,LRN,MARN,MDRNd,MDRNv,PARN,PGRNd,PGRNl,PRP,LAV,MV,SPIV,SUV,XII,RM,CENT,CUL,PYR,NOD,SIM,AN,PRM,PFL,FL,FN,IP,DN
0,1.562367433,0.547427237,0,0,0,0.308405541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381810915,0,0,0,0,0,0,0.188048434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089680883,0,0,0,0,0,0,1.939784272,0,0.035189715,0,0,0,0,0,0,0.230858149,0.021612918,0,0.236792153,0.064450003,0,0,0,0,0,0,0,0.117247857,0,0,0.081237702,0,0,0.015590475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03651169,0.19729983,0.019690651,0.027477385,0,0,0.018759619,0.093256569,0,0.089391543,0.05836525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022478961,0,0,0,0,0,0.149647686,0.052950209,0.025013654,0,0,0,0,0,0,0,0,0,0.039774054,0,0.002457344,0,0,0,0,0.05462456,0,0,0,0,0.012254628,0,0,0,0,0,0,0,0.027456493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.401603716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060539216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.382707237,0,0,0,0.853318846,0,0,0,0.929746806,1.149035778,0.869961896,0.449252564,0.275967457,0.139676527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122120995,0.738675318,0,0.220850385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374882638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038062266,0,0.029674988,0.098888066,0.13026523,0.039120102,0.035397117,0,0,0.029554721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030532658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235850935,0.07178182,0.49339673,0,0,0.028995634,0,0.820063802,0,0,0,0.012908302,0,0,0,0,0,0,0,0,0.024225344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134987025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255109886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017551281,0,0.074738403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146636847,0.399937609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.631180854,0,2.607645476,0.627216822,0,1.184646626,0,1.06580773,0,0.250047665,0.767585683,1.245123336,0.862850308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780096394,0,0.369471212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154914197,0.179819105,0,0,0,0,0,0,0,0,0,0,0,0.200758939,0,0,0,0,0,0,0,0,0,0,0,0,0.180558441,0.225138712,0,0.009116341,0.081464515,0.007375663,0.034783495,0.107033026,0.259677073,0.096110011,0,0,0.252294931,0.032282571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074498399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158138413,0.156906899,0.379343469,0,0,0.0380406,0.479363791,0,0,0,0,0,0,0.024803184,0,0,0,0,0,0,0,0,0.041079847,0,0,0.068486402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506799867,0.34483256,1.572514322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367805085,0.198213202,0,0.181865201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017095688,0,0.045582924,0,0.12426773,0.241884249,0,0,0,0,0,0,0.115845887,0,0,0,0,0,0,0,0,0,0,0,0.05313621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16328725,0,0.029953712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038082082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.431064687,0,0,0,0,0,0,0,0,0,0,0,0,0.443545969,0.524014804,0.189694172,1.443760457,0.074418754,0.27598139,0.335458323,0.244006256,0,0.0781223,0,0,0.172129173,0,0,0,0.294223261,0.591559541,0.474331782,0.934195423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041509439,0,0,0,0,0,0,0,0,0,0,1.40343928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054360123,0,0,0,0,0,0.009405703,0,0,0,0.196145247,0.372029424,0,0,0.049653954,0.051966639,0.014795716,0.020244398,0.688179612,0,0,0.014848926,0,0,0,0.021820641,0,0.043325128,0,0.289071656,0.134773291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262799221,0,0,0,0,0,0,0,0,0,0.143301614,0,0.031662196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038442968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.374399212,0.198858699,0,1.206606149,0.795832589,0.100645906,3.894164398,0.556712058,0.922774769,0,0,0,0.107225811,0,0,0.131834944,0,0,0,0.341071128,0.633720594,0.284829858,0.990155655,0.766671659,0.12222027,0.777127234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691190653,0.167979102,0,0.0975741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041933376,0,0,0.408911332,0.588621037,0,0,0,0,0,0.017672696,0.431015653,0,0,0,0,0,0,0,0,0,0,0.174270302,0.182276156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619860921,0,0,0,0,0,0,0,0,0,0,0,0.019339541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407229404,0.225341956,0.065633905,0.464846442,0,0,0.124124419,0.068180604,0,0,0,0,0,0,0,0,0.091281017,0.128802176,0.068062423,0.224145133,0,0,0.080692713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024066193,0,0,0,0,0,0,0,0,0,0,0.571014926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025986347,0,0,0,0,0,0.009056151,0.007722451,0.012594732,0,0.151813329,0.145942862,0.045738782,0,0,0,0,0,0.177462844,0,0,0,0,0,0,0,0,0.013340233,0,0.099907906,0.088047491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182271733,0,0,0,0,0,0,0,0,0,0.096439074,0,0.026140154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033671177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190758002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1738097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565196266,0.15248248,0.079113915,0.080138699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156738056,0,0,0,0,0,0,0,0.093383717,0,0,0,0,0,0,0,0,0,0,0,0.100680434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
