FRP,MOp,MOs,SSp-n,SSp-bfd,SSp-ll,SSp-m,SSp-ul,SSp-tr,SSs,GU,VISC,AUDd,AUDp,AUDv,VISal,VISam,VISl,VISp,VISpl,VISpm,ACAd,ACAv,PL,ILA,ORBl,ORBm,ORBvl,AId,AIp,AIv,RSPagl,RSPd,RSPv,PTLp,TEa,PERI,ECT,MOB,AOB,AON,TT,DP,PIR,NLOT,COAa,COAp,PAA,TR,CA1,CA2,CA3,DG,ENTl,ENTm,PAR,POST,PRE,SUBd,SUBv,CLA,EPd,EPv,LA,BLA,BMA,PA,CP,ACB,FS,OT,LSc,LSr,LSv,SF,AAA,CEA,IA,MEA,GPe,GPi,SI,MA,MS,NDB,TRS,BST,VAL,VM,VPL,VPM,VPMpc,SPFm,SPFp,SPA,PP,MGd,MGv,MGm,LGd,LP,PO,POL,AV,AMd,AMv,AD,LD,IMD,MD,SMT,PVT,PT,RE,RH,CM,CL,PF,RT,LGv,MH,LH,PVH,ARH,DMH,MEPO,MPO,PVp,PVpo,SBPV,AHN,MM,SUM,MPN,PMd,VMH,PH,LHA,LPO,RCH,STN,TU,SCs,ICc,ICd,ICe,SNr,VTA,RR,MRN,SCm,PAG,APN,MPT,NOT,NPC,CUN,RN,SNc,PPN,IPN,CLI,DR,NLL,PSV,PB,SOC,PCG,PG,PRNc,SUT,TRN,V,CS,NI,PRNr,DCO,VCO,NTS,SPVC,SPVI,SPVO,VII,AMB,GRN,IO,IRN,LRN,MARN,MDRNd,MDRNv,PARN,PGRNd,PGRNl,PRP,LAV,MV,SPIV,SUV,XII,RM,CENT,CUL,PYR,NOD,SIM,AN,PRM,PFL,FL,FN,IP,DN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008753759,0,0,0.013786548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010345499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005824002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.074963863,0,0,0,0,0,0,0,0,0,0,0,0,0.0181961,0.03271307,0.004153455,0.034315637,0,0,0.075904368,0.046474499,0.022986004,0.014027478,0.007376834,0.007311697,0.022735701,0,0,0,0.005580683,0.047154529,0.035161645,0.053934962,0,0,0,0,0,0,0,0.001200865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002416408,0,0,0,0,0,0,0,0,0,0,0.204718529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874088,0.003982227,0,0.000424773,0,0,0.00067725,0,0.010431683,0.007922286,0.001159411,0.006719808,0.012771282,0.002770987,0,0.02205752,0,0,0.001248488,0,0,0,0.00159667,0,0.008077385,0,0.015293543,0.001325374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634423,0,0,0,0.001370021,0,0,0,0,0,0,0.004798473,0,0.028726149,0.092328706,0,0.016781571,0.001715316,0.001256806,0.007033854,0,0,0,0,0.000531865,0,0,0,0,0,0,0.002526142,0.004891847,0,0,0.003028315,0,0.006061343,0.00139408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01546823,0,0,0,0.004893462,0,0,0,0,0.00807718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124737,0,0,0,0,0.000823259,0,0,0,0,0,0,0.000549666,0,0,0,0,0,0,0.002363495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006881975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007688239,0,0,0,0,0,0,0,0.001011698,0,0,0,0,0,0,0,0,0,0.003271001,0.001038992,0,0,0.002380387,0.014914646,0,0.006586539,0.00327798,0.004359563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016307494,0,0,0,0,0,0,0,0,0,0.003807614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178008,0.000305545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019566378,0.024280973,0,0.007525166,0,0.005684561,0.014126418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017885576,0,0,0,0,0,0,0,0,0,0,0,0.005257488,0,0.010215968,0,0.007096049,0,0,0,0.00137642,0,0,0,0,0,0,0,0,0,0,0,0.004628428,0.002620909,0.000860781,0,0.001187842,0.016527306,0.004878115,0.006013983,0.002889721,0.016444983,0.003599197,0,0,0,0.005935962,0,0.000348314,0.002462325,0.001954976,0,0.005449559,0,0.008717437,0.000400091,0,0.001016118,0.010054825,0,0.001646214,0,0.000878612,0,0.010645296,0.045800654,0.010676226,0.001450779,0,0.00336951,0,0,0,0,0,0.009987999,0,0,0,0.041819442,0,0.001287165,0,0.001693271,0,0,0,0,0.001502283,0.000358278,0.000235951,0,0,0,0,0.002779177,0,0,0,0,0,0.003104072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009836836,0,0.069573128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008622401,0,0.006075143,0,0.019217493,0.005257563,0.012957133,0.008980929,0,0.010018703,0,0,0,0,0,0,0,0,0.001127419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004073911,0.00478347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002996134,0,0,0,0,0,0.01826451,0.003593896,0,0.002473676,0,0,0.007798451,0.011906251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151029,0.00057727,0,0,0.001268745,0.017747277,0.00480448,0,0,0,0.002737677,0.004818052,0,0.002416627,0.004550902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011521811,0,0,0.00063048,0,0,0,0,0,0.004875187,0.008768912,0.001526425,0.031557966,0,0.010750655,0,0,0,0.0009036,0,0,0.002505393,0,0.000703837,0.000209243,0.000280102,0,0,0,0,0,0.001448997,0,0,0.002185419,0,0.002877612,0.000207688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003142116,0,0.019630881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019860616,0.017724434,0.019597785,0.022761169,0,0,0,0,0,0.021504945,0.003701219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066446967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007774267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002485948,0,0,0.010748866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004951223,0,0,0,0,0,0,0,0.007614278,0.004195731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831872,0,0,0,0.009864136,0.004831421,0,0,0,0.002164699,0,0,0,0.003438943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001362448,0.000256666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005348581,0,0,0,0,0,0,0,0,0,0.015876644,0.00959903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015239787,0.016187177,0,0,0,0,0,0,0.00740878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006517964,0,0.001274523,0,0,0,0,0.145747784,0,0.002629004,0,0,0,0,0,0.004278263,0.005693548,0.00066425,0,0.010590303,0,0,0,0,0,0,0,0,0,0,0,0.000818158,0.000334731,0,0.000811631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98E-05,0.000131983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001887278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030897451,0,0.005772922,0,0,0,0,0,0.0048213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003432934,0,0.011281928,0.005723329,0,0.075821887,0.023827577,0.006549345,0,0,0,0,0,0,0.036648072,0.001737605,0,0.012069086,0,0.011717997,0,0,0,0,0.006461791,0,0,0,0,0,0.000569462,0,0.001014497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007915693,0,0,0,0,0,0,0,0,0,0,0,0.011157038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264745,0,0,0,0,0.000684472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018072837,0,0.10239619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04609472,0.027879175,0.092814163,0.043405298,0.089550351,0,0,0.086756017,0,0,0,0,0.023834919,0,0,0,0.003739611,0.033142494,0.013452513,0.004341718,0.118949633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050808184,0,0,0,0,0,0,0.242051241,0,0.068679269,0,0,0,0,0,0,0,0,0,0,0.068239894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003303613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038239348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016329987,0,0,0,0,0,0,0,0,0,0,0.015319895,0,0.053095309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055454974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027387434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009738212,0.008659276,0,0,0,0.003438015,0.017509598,0.02860775,0,0,0,0,0,0,0,0,0.007473616,0.030262597,0.039847529,0.023570948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009113953,0.004540736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001846737,0,0,0,0,0,0.000904378,0,0,0,0.01010581,0,0,0.003173877,0.020575406,0,0,0,0,0,0,0,0,0,0,0.008204658,0.001751804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011785622,0.000465838,0.000599335,0.002163366,0,0,0,0,0.000180881,0,0,0,0,0,0,0,0.004915625,0,0,0,0,0.001699515,0.000405689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.017478415,0.03156189,0,0,0,0,0,0.019820902,0,0,0,0.019802134,0.020858984,0.003445176,0.027177169,0.028478599,0.010201095,0.029413486,0,0.009020981,0.013408831,0.007145316,0,0.003890309,0,0,0.007408884,0,0,0,0.006408137,0.018547381,0.01316572,0.044351573,0.015541666,0,0.006302248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002866569,0,0,0,0,0,0,0,0,0,0,0.081150014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004038793,0,0,0,0.001683382,0,0.000596249,0.001744618,0.003325972,0.000695053,0.000706469,0.012922426,0.009652738,0.001185311,0.000640266,0.001092869,0.000383655,0,0.006868287,0,0,0,0,0,0,0.000371178,0,0.00195557,0,0.006231311,0.00320735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030354,0.000993226,0.005214265,0,0,0,0,0.042680969,0,0.012579888,0.000491592,0.00110625,0.001990322,0,0,0,0,0,0,0,0,0,0,0,0.000576461,0.00312025,0,0,0.001528316,0,0.000654636,0.000138321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.010595859,0.005328487,0.005759283,0,0,0.006989551,0,0.008737896,0.00844645,0,0,0.005444363,0,0,0,0,0,0,0,0.004294861,0.005296485,0,0,0,0,0,0.012260357,0,0.016190889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002850033,0,0,0.002899369,0.006174781,0,0,0.094626206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000754612,0,0,0.000179053,0.000592939,0,0.002553367,0,0.001919479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003048654,0.002558932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006477935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001620465,0.033988185,0.030995308,0,0,0,0,0,0,0,0.016175033,0.010518774,0,0,0.018340543,0,0,0,0,0,0,0.010010115,0,0.011637084,0.017163868,0.011974199,0.008613382,0.01320314,0.01647401,0.018358002,0.014095906,0,0,0,0,0.019065911,0.021583943,0.031276774,0,0,0.015490872,0.017789552,0.009285233,0.095878283,0.001915173,0.0043205,0,0.002177754,0.007859041,0,0.003296843,0,0.009792287,0.084741061,0,0,0.004557151,0,0.019418131,0,0.012857412,0.030610305,0.007944179,0.01096681,0.029965713,0.007119328,0,0.253555027,0.116593071,0.008998669,0.023646098,0,0.010396951,0,0,0.008623768,0.020086519,0.00260096,0.005976444,0.013280071,0,0.026145038,0.002193433,0,0,0,0,0,0,0,0,0,0.00058541,0.003078496,0.000285239,0.001123021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013182668,0,0,0,0,0,0,0.002265896,0,0,0,0.00146604,0,0,0.017618716,0,0,0,0,0.001271693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.007699803,0.011470072,0.007012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002678231,0,0,0,0.01546519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007754198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524972,0.002366967,0,0.000895635,0,0.012536365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003813963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028334566,0.000718985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005472098,0.004648845,0.022269354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013061237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243497853,0.009149454,0.057506798,0.010802415,0.001205956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01117363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007162328,0,0,0,0,0,0,0,0,0,0.102116214,0.025772538,0.004717746,0.161790965,0.009433924,0.006835639,0.005335501,0.00410799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024319645,0.005207665,0,0,0.00824209,0,0,0.042293218,0.002866489,0.072687274,0,0.021999954,0,0,0.010467065,0,0.001426127,0.009840014,0,0,0.035930793,0.00729129,0.005020572,0.025197662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001216227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001038327,0,0,0,0,0.02132948,0.009392594,0,0,0.002760818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004783131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023251214,0,0,0.018052137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002886341,0,0.002149659,0.00377607,0.013479433,0.007762986,0,0,0,0,0,0.00957402,0,0.025221735,0.000973567,0.033751523,0.013186794,0.002106356,0.215294979,0.007368825,0.010325618,0.010338929,0.010296698,0.011262275,0,0,0,0,0.056634651,0,0,0,0,0,0,0,0.0245474,0.008844547,0,0.006484765,0.009195958,0,0,0,0.002599987,0.03517816,0,0.002482979,0,0,0.008691167,0.003404613,0.00153746,0.004498322,0,0,0.006178548,0.002157232,0,0.003433581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00281851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00695348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008559852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008910568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
